Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Grams,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Age,Pieces,Rating,Rating Count
lego-76319-lego-super-heroes-marvel-76319-captain-america-vs-thanos-age-4-building-blocks-2025-107pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/123f12dd28c5cb1c3486d0b28516bb91.jpg,5,"LEGO Super Heroes Marvel 76319 Captain America vs. Thanos, Age 4+, Building Blocks, 2025 (107pcs)",,,,,
lego-76319-lego-super-heroes-marvel-76319-captain-america-vs-thanos-age-4-building-blocks-2025-107pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/346a2d6d92218ddf4d46fc6e516617b8.jpg,6,"LEGO Super Heroes Marvel 76319 Captain America vs. Thanos, Age 4+, Building Blocks, 2025 (107pcs)",,,,,
lego-76319-lego-super-heroes-marvel-76319-captain-america-vs-thanos-age-4-building-blocks-2025-107pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/e7370e5467d7b53af43a9e26fb791268.jpg,7,"LEGO Super Heroes Marvel 76319 Captain America vs. Thanos, Age 4+, Building Blocks, 2025 (107pcs)",,,,,
lego-76319-lego-super-heroes-marvel-76319-captain-america-vs-thanos-age-4-building-blocks-2025-107pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/62d604a1be6c64d7d5610d5e761d2f11.jpg,8,"LEGO Super Heroes Marvel 76319 Captain America vs. Thanos, Age 4+, Building Blocks, 2025 (107pcs)",,,,,
lego-75407-lego-star-wars-75407-brick-built-star-wars-logo-age-18-building-blocks-2025-700pcs,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)","• LEGO® Brick-Built Star Wars™ Logo sign – Create the ultimate Star Wars display to showcase your fandom with this buildable model kit for adults
• Star Wars™ icon – Spark nostalgic memories of thrilling Star Wars adventures for every fan with thisstriking 3D rendition of the classic logo
• Revel in the details – This Star Wars™ room sign features classic LEGO® greebling details in the black areas between the yellow letters and there is a little surprise in in the ’T’ of Star Wars
• Star Wars™ roo m decor – Display this buildable model on any flat surface in your home or office as an eye-catching centerpiece
• Creative gift for adult Star Wars™ fans – Treat yourself or gift this build-and-display set to a Star Wars fan, LEGO® Star Wars collector or anyone with a passion for popular culture
• 3D building instructions – With the LEGO® Builder app you can view a 3D digital version of this construction model as you build, track your progress and save sets
• From a galaxy far, far away to your home – LEGO® Star Wars™ collectible building sets for adults are designed for people who enjoy hands-on creative activities to relax and recharge
• Dimensions – This 700-piece buildable model measures over 5 in. (13 cm) high, 11.5 in. (30 cm) wide and 1 in. (3 cm) deep",LEGO,Starwars,"New, Starwars, Building Toys, Ages 18+, Starwars, Carry Over",TRUE,Title,Default Title,75407,5702017817583,shopify,0,deny,manual,820,5499.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/f0408feca34af66bc460158af83367c5.jpg,1,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)",active,18+,700,,
lego-75407-lego-star-wars-75407-brick-built-star-wars-logo-age-18-building-blocks-2025-700pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/4db9239517a10e5b18d5d95325c9946d.jpg,2,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)",,,,,
lego-75407-lego-star-wars-75407-brick-built-star-wars-logo-age-18-building-blocks-2025-700pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/2788a14b8cc91f375be91dfed938fab3.jpg,3,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)",,,,,
lego-75407-lego-star-wars-75407-brick-built-star-wars-logo-age-18-building-blocks-2025-700pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/3ac00a514f8422691f510d3cf0724a47.jpg,4,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)",,,,,
lego-75407-lego-star-wars-75407-brick-built-star-wars-logo-age-18-building-blocks-2025-700pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/f35d1a794ae00ce4f085cdcee2905aa3.jpg,5,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)",,,,,
lego-75407-lego-star-wars-75407-brick-built-star-wars-logo-age-18-building-blocks-2025-700pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/476401691a640bdf3559fae3be12f05e.jpg,6,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)",,,,,
lego-75407-lego-star-wars-75407-brick-built-star-wars-logo-age-18-building-blocks-2025-700pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/91d11f95b28c11d0af23d2ffe97c6f39.jpg,7,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)",,,,,
lego-75407-lego-star-wars-75407-brick-built-star-wars-logo-age-18-building-blocks-2025-700pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/f1af7dc10a291955c845a0e64bc54aee.jpg,8,"LEGO Star Wars 75407 Brick-Built Star Wars Logo, Age 18+, Building Blocks, 2025 (700pcs)",,,,,
lego-31166-lego-creator3-in-1-31166-beautiful-horse-age-9-building-blocks-2025-685pcs,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)","• 3 stunning toy animal building options in 1 box – The LEGO® Creator Beautiful Horse toy building set lets kids aged 9 and up create 3 different animal figures with the same bricks
• Endless play options – Kids can role-play stories with 3 different animal models (models cannot be built simultaneously): a horse toy, a bear toy or a deer toy
• Highly posable animal figures – All 3 animal models have posable features, including legs and heads, so kids can enjoy countless hours of imaginative play
• Aesthetic room decor – Animal figures can be displayed in a kid’s room, and the horse toy can be put into 3 different stances: standing on 3 or 4 legs or rearing up on its 2 hind legs
• Horse gift for girls and boys – 3in1 LEGO® set provides a fun build-and-play experience for kids or adult model collectors and can be given as a birthday gift
• A fun way to build – The LEGO® Builder app guides kids on an intuitive creative adventure as they save sets, track progress and zoom in and rotate models in 3D while they build
• LEGO® Creator toys – Every 3in1 set (sold separately) lets kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and houses
• Measurements – This 685-piece LEGO® rebuildable toyset features a horse toy on a stand that measures over 9 in. (23 cm) high, 9.5 in. (24 cm) long and 3 in. (8 cm) wide",LEGO,Creator 3 in 1,"New, Creator 3 in 1, Building Toys, Ages 9+, Creator 3 in 1, Carry Over",TRUE,Title,Default Title,31166,5702017822419,shopify,0,deny,manual,866,3999.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/862f74c764bb29461d53a550a721a814.jpg,1,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)",active,9+,685,,
lego-31166-lego-creator3-in-1-31166-beautiful-horse-age-9-building-blocks-2025-685pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/d6f4f446cba263151dfb424f4f5f4b67.jpg,2,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)",,,,,
lego-31166-lego-creator3-in-1-31166-beautiful-horse-age-9-building-blocks-2025-685pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/41791b159a75b5c0ac90f061a0d9c2cd.jpg,3,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)",,,,,
lego-31166-lego-creator3-in-1-31166-beautiful-horse-age-9-building-blocks-2025-685pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/65d8435a73ec4ce8e14d7dd14c04a4fc.jpg,4,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)",,,,,
lego-31166-lego-creator3-in-1-31166-beautiful-horse-age-9-building-blocks-2025-685pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/be4cb227c73aaf02eb523d5e38260232.jpg,5,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)",,,,,
lego-31166-lego-creator3-in-1-31166-beautiful-horse-age-9-building-blocks-2025-685pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/88c5e6073dfb1ca69cb705afc56ed5f3.jpg,6,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)",,,,,
lego-31166-lego-creator3-in-1-31166-beautiful-horse-age-9-building-blocks-2025-685pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/996debceee44b9d346f6aa4155d0265f.jpg,7,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)",,,,,
lego-31166-lego-creator3-in-1-31166-beautiful-horse-age-9-building-blocks-2025-685pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/8eb3a38353af2f88d4fa7f8389601193.jpg,8,"LEGO Creator3 in 1 31166 Beautiful Horse, Age 9+, Building Blocks, 2025 (685pcs)",,,,,
lego-76317-lego-super-heroes-marvel-76317-peter-parker-s-apartment-age-8-building-blocks-2025-394pcs,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)","• Super Hero building toy for kids – Peter Parker’s Apartment is a buildable LEGO® ǀ Marvel set for boys and girls aged 8 and up who are fans of Spider-Man action and adventures
• LEGO® ǀ Marvel minifigures – The buildable set features Hobgoblin onhis glider with pumpkin bombs, Spider-Man and Anti-Venom blasting webs and Mary Jane with a large, jointed spider robot
• Explosive action with Super Hero minifigures – Kids push a button to make part of the building collapse as they battle to protect P eter’s home and prized possessions from Hobgoblin
• LEGO® ǀ Marvel Spider-Man accessories – The 2-level apartment contains a kitchen, study and bedroom and features a giant, flexible, minifigure-trapping web attached to the outside of the building
•Spider-Man collectible gift for kids – Treat kids who love buildable toys, Super Hero minifigures and explosive action to this adventure-packed LEGO® ǀ Marvel gift
• 3D building instructions – Kids can download the LEGO® Builder app for an immersive bui lding experience, with digital tools to zoom in and rotate models in 3D, save sets and track progress
• Buildable LEGO® ǀ Marvel sets – The extensive range of LEGO ǀ Marvel build-and-play sets gives kids an ever-changing universe of hands-on Super Hero adventures
•394-piece, buildable playset – The apartment, together with the big web, measures over 6 in. (16 cm) high, 5 in. (12 cm) wide and 3 in. (8 cm) deep",LEGO,Super Heroes,"New, Super Heroes, Building Toys, Ages 8+, Super Heroes, Outgoing",TRUE,Title,Default Title,76317,5702017817903,shopify,0,deny,manual,548,3799.00,,TRUE,TRUE,https://ph-live.slatic.net/p/e31aff8aa06a1964d36b69f1e77002aa.jpg,1,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)",active,8+,394,,
lego-76317-lego-super-heroes-marvel-76317-peter-parker-s-apartment-age-8-building-blocks-2025-394pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/1395eccc0f773f06bd76ae7006196be3.jpg,2,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)",,,,,
lego-76317-lego-super-heroes-marvel-76317-peter-parker-s-apartment-age-8-building-blocks-2025-394pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/7ef3df6d609dfa3842d6633d171ca1ae.jpg,3,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)",,,,,
lego-76317-lego-super-heroes-marvel-76317-peter-parker-s-apartment-age-8-building-blocks-2025-394pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/d8f5a6aa0a7953113c3829f29b134438.jpg,4,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)",,,,,
lego-76317-lego-super-heroes-marvel-76317-peter-parker-s-apartment-age-8-building-blocks-2025-394pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/245ddeec7b29f28f4d57181caedd4e94.jpg,5,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)",,,,,
lego-76317-lego-super-heroes-marvel-76317-peter-parker-s-apartment-age-8-building-blocks-2025-394pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/84c71b8a35712bd40921670671508b72.jpg,6,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)",,,,,
lego-76317-lego-super-heroes-marvel-76317-peter-parker-s-apartment-age-8-building-blocks-2025-394pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/d7199e6a50b3642736d2fad5f85f8e05.jpg,7,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)",,,,,
lego-76317-lego-super-heroes-marvel-76317-peter-parker-s-apartment-age-8-building-blocks-2025-394pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/377cac867093239859d61388a7fa60ed.jpg,8,"LEGO Super Heroes Marvel 76317 Peter Parker's Apartment, Age 8+, Building Blocks, 2025 (394pcs)",,,,,
lego-75638-lego-one-piece-75638-battle-at-arlong-park-age-9-building-blocks-2025-926pcs,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)","• Battle at Arlong Park building set – This LEGO® anime gift for boys and girls aged 9 and up is a ONE PIECE toy for kids that re-creates the showdown between the Straw Hat Pirates and the Arlong Pirates
• LEGO® anime minifigures – The set comes with minifigures of Luffy, who comes with arm-lengthening elements, Nami, Usopp, Arlong and Chu
• Fun adventure toy for kids – Young action heroes join the Straw Hat Pirates on a daring mission at the Arlong Park pagoda that leads to an epic battle with a rival pirate gang
• Action-packed LEGO® pirate toy – Kids can tap the top of the pagoda tower model to explode it, enjoy target practice at the shooting gallery, put the villain inside the shark attack building, and more
• Pretend-play anime adventure gift – This LEGO® build-play-and-display set for kids make a great gift for boys and girls who are fans the live action ONE PIECE Netflix show
• 3D building instructions – Kids can download the LEGO® Builder app for an immersive building experience, with digital tools to zoom in and rotate models in 3D, save sets and track progress
• LEGO® ONE PIECE collectibles – LEGO ONE PIECE toys put the Netflix show’s characters, locations and exciting adventures into the hands of young fans
• 926-piece playset – The pagoda building measures over 11 in. (29 cm) high, 6 in. (16 cm) wide and 4 in. (10 cm) deep",LEGO,One piece,"New, One piece, Building Toys, Ages 9+, One piece, Outgoing",TRUE,Title,Default Title,75638,5702017818016,shopify,0,deny,manual,930,5499.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/4a998a26f15aeb2277a6543ee75b64e5.jpg,1,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)",active,9+,926,,
lego-75638-lego-one-piece-75638-battle-at-arlong-park-age-9-building-blocks-2025-926pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/d28847bac1935a461a8b617e8db18cce.jpg,2,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)",,,,,
lego-75638-lego-one-piece-75638-battle-at-arlong-park-age-9-building-blocks-2025-926pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/0c9f29f34878c0a675aa0afa7ef87d8a.jpg,3,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)",,,,,
lego-75638-lego-one-piece-75638-battle-at-arlong-park-age-9-building-blocks-2025-926pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/2d9479b06daae577575f8bf60211c413.jpg,4,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)",,,,,
lego-75638-lego-one-piece-75638-battle-at-arlong-park-age-9-building-blocks-2025-926pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/c5da2d646a5dbe0be3bcf261144a4b16.jpg,5,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)",,,,,
lego-75638-lego-one-piece-75638-battle-at-arlong-park-age-9-building-blocks-2025-926pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/da59a24aa102b09b798a441eb6d7ef69.jpg,6,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)",,,,,
lego-75638-lego-one-piece-75638-battle-at-arlong-park-age-9-building-blocks-2025-926pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/ef0427b00b40f5e2f26238500ae1d6dd.jpg,7,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)",,,,,
lego-75638-lego-one-piece-75638-battle-at-arlong-park-age-9-building-blocks-2025-926pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/7cd52ec44aaf5f8194d82958be266d77.jpg,8,"LEGO ONE PIECE 75638 Battle at Arlong Park, Age 9+, Building Blocks, 2025 (926pcs)",,,,,
lego-76304-lego-super-heroes-dc-76304-batman-forever-batmobile-age-12-building-blocks-2025-909pcs,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)","• Super Hero toy to build and display – Batman Forever™ Batmobile™ is designed for kids who are experienced builders and boys and girls aged 12 and up who enjoy DC Super Heroes™
• LEGO® Batman™ toy car – The Batmobile™ features a molded windshield,rotatable wheels, authentic decorations and an opening cockpit revealing a detailed interior
• Versatile gift for superheroes – This Batmobile™ building toy is a realistic playset that can also be displayed as bedroom decor
• Collectible Batman™ merch – The model comes with a vehicle information plate and a Batman minifigure with its own stand
• Gift for fans of DC Super Heroes™ – This distinctive Batmobile™ and minifigure model is a Batman™ gift idea for fans of cool vehicles
• 3D building instructions – Kids can download the LEGO® Builder app for an immersive experience as they build their Batman™ set, using digital tools to zoom in, rotate models and track their progress
• LEGO® DC toys – The extensive range of LEGO DC building sets is designed to deliver endless imaginative build-and-play possibilities for kids who enjoy Super Hero role play
• 909-piece building set – The model measures over 6.5 in. (17 cm) high, 16 in. (41 cm) long and 5 in. (12 cm) wide",LEGO,Super Heroes,"New, Super Heroes, Building Toys, Ages 12+, Super Heroes, Outgoing",TRUE,Title,Default Title,76304,5702017817781,shopify,0,deny,manual,1150,7299.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/c4e256cc391b91242b68d056307f6f37.jpg,1,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)",active,12+,909,,
lego-76304-lego-super-heroes-dc-76304-batman-forever-batmobile-age-12-building-blocks-2025-909pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/94400f363943dff7e83cc47d2700227b.jpg,2,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)",,,,,
lego-76304-lego-super-heroes-dc-76304-batman-forever-batmobile-age-12-building-blocks-2025-909pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/74f4bd5393435d36d87b4e29c507fa68.jpg,3,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)",,,,,
lego-76304-lego-super-heroes-dc-76304-batman-forever-batmobile-age-12-building-blocks-2025-909pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/fa55cf7ee1f64be52ec552f87788d321.jpg,4,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)",,,,,
lego-76304-lego-super-heroes-dc-76304-batman-forever-batmobile-age-12-building-blocks-2025-909pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/f75b6eb5abd3c7871e3a1aadebc60313.jpg,5,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)",,,,,
lego-76304-lego-super-heroes-dc-76304-batman-forever-batmobile-age-12-building-blocks-2025-909pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/0db03a6d83f5d0f151fa062e2185e223.jpg,6,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)",,,,,
lego-76304-lego-super-heroes-dc-76304-batman-forever-batmobile-age-12-building-blocks-2025-909pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/25f7c75baa9640717675a43fdb7acb06.jpg,7,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)",,,,,
lego-76304-lego-super-heroes-dc-76304-batman-forever-batmobile-age-12-building-blocks-2025-909pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/b891a04f31df9918accd736952f58daf.jpg,8,"LEGO Super Heroes DC 76304 Batman Forever™️ Batmobile™️, Age 12+, Building Blocks, 2025 (909pcs)",,,,,
lego-31168-lego-creator3-in-1-31168-medieval-horse-knight-castle-age-9-building-blocks-2025-1371pcs,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)","• 3 medieval toy building options in 1 box – The LEGO® Creator 3in1 Medieval Horse Knight Castle playset building toy lets kids build and rebuild 3 different detailed models using the same bricks
• Endless play options – Kids can role-play action-packed stories with 3 different medieval toys (models cannot be built simultaneously): a castle playset, jousting set or a town playset
• Packed with features – Medieval castle opens at the back and features a movable drawbridge, great hall, stable, smithy, secret treasure chest, the king’s bedroom and 2 tower terraces
• 6 minifigures – LEGO® set comes with 6 medieval characters: horse knight king, horse knight champion, horse knight archer, horse knight spearman, blacksmith and serpent knight, plus 2 posable horses
• Fun medieval gift for kids – 3in1 toy provides an immersive build-and-play experience for kids with a passion for dreaming up medieval stories, who can then display the models in their rooms
• A fun way to build – Let the LEGO® Builder app guide kids on an intuitive creative adventure as they save sets, track progress and zoom in and rotate models in 3D while they build
• LEGO® Creator toys – The 3in1 transforming toy sets in the range (sold separately) let kids build 3 different models inspired by some of their biggest passions, including animals, vehicles and houses
• Measurements – This 1,371-piece LEGO® 3in1 building set features a medieval castle measuring over 12 in. (31 cm) high, 14 in. (36 cm) wide and 11.5 in. (30 cm) deep",LEGO,Creator 3 in 1,"New, Creator 3 in 1, Building Toys, Ages 9+, Creator 3 in 1, Carry Over",TRUE,Title,Default Title,31168,5702017822433,shopify,0,deny,manual,2313,8999.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/546488298e949832cbd7ff9ea510787f.jpg,1,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)",active,9+,1371,,
lego-31168-lego-creator3-in-1-31168-medieval-horse-knight-castle-age-9-building-blocks-2025-1371pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/fecabe2445d87fbc1d010adefa79c64c.jpg,2,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)",,,,,
lego-31168-lego-creator3-in-1-31168-medieval-horse-knight-castle-age-9-building-blocks-2025-1371pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/75360a91a4bf497d322c74c8fcc7cfe3.jpg,3,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)",,,,,
lego-31168-lego-creator3-in-1-31168-medieval-horse-knight-castle-age-9-building-blocks-2025-1371pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/0f8af85c6d83e9e24f5103cb6b25efcf.jpg,4,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)",,,,,
lego-31168-lego-creator3-in-1-31168-medieval-horse-knight-castle-age-9-building-blocks-2025-1371pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/08bcdaa9c3de4926045b4e35aa91e3c1.jpg,5,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)",,,,,
lego-31168-lego-creator3-in-1-31168-medieval-horse-knight-castle-age-9-building-blocks-2025-1371pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/10e4e7aea011be03fc71d5a546c9c191.jpg,6,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)",,,,,
lego-31168-lego-creator3-in-1-31168-medieval-horse-knight-castle-age-9-building-blocks-2025-1371pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/6f1c0a24c3e55e6d7d48db42ab38631f.jpg,7,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)",,,,,
lego-31168-lego-creator3-in-1-31168-medieval-horse-knight-castle-age-9-building-blocks-2025-1371pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/5fd81a00a42713e5ba3776d465dc0bda.jpg,8,"LEGO Creator3 in 1 31168 Medieval Horse Knight Castle, Age 9+, Building Blocks, 2025 (1371pcs)",,,,,
lego-42171-lego-technic-42171-mercedes-amg-f1-w14-e-performance-age-18-building-blocks-2024-1642pcs,"LEGO Technic 42171 Mercedes-AMG F1 W14 E Performance, Age 18+, Building Blocks, 2024 (1642pcs)","• Build and display a Mercedes F1 model car – This LEGO® Technic™ Mercedes-AMG F1 W14 E Performance building kit for adults is packed with authentic details from the 2023 car to delight motorsport fans
• Test out the steering – Features include slick tires, plus steering that can be controlled using the steering wheel or with the knob on top of the car
• Authentic features and details – Features include the differential and the 6-cylinder engine with its moving pistons, plus the opening wing inspired by the real-world car’s DRS
• A display piece for the home or office – With authentic livery details, this model can be admired from every angle, so celebrate your building achievement by placing it on display
• A racing car gift project for adults – This Mercedes-AMG F1 W14 E Performance set makes a rewarding gift for adult fans of motorsport who enjoy challenging projects
• 3D building instructions – Get ready to build like never before with the LEGO® Builder app, where you can save sets, track your progress, zoom in and rotate your model in 3D
• Measurements – A 1,642-piece set with a model measuring over 5 in. (13 cm) high, 25 in. (63 cm) long and 10 in. (26 cm) wide",LEGO,Technic,"New, Technic, Building Toys, Ages 18+, Technic, Outgoing",TRUE,Title,Default Title,42171,5702017583563,shopify,0,deny,manual,2073,16999.00,,TRUE,TRUE,https://ph-live.slatic.net/p/b79613751864d0148282955cf1283525.jpg,1,"LEGO Technic 42171 Mercedes-AMG F1 W14 E Performance, Age 18+, Building Blocks, 2024 (1642pcs)",active,18+,1642,,
lego-42171-lego-technic-42171-mercedes-amg-f1-w14-e-performance-age-18-building-blocks-2024-1642pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/9e0e37f389dbc98ca3b1a0fd6f334e5a.jpg,2,"LEGO Technic 42171 Mercedes-AMG F1 W14 E Performance, Age 18+, Building Blocks, 2024 (1642pcs)",,,,,
